Optical Delay/ps	Raw_Data/a.u.	Processed/a.u.	Baseline/a.u.	Reference/a.u.	Filter/a.u.
-132.526325407	-0.00159316449157	-1.17779160912e-06	0.0	0.000176912314506	-2.06844632177e-10
-132.477727613	0.0034828214588	-1.02765765618e-06	0.0	-0.000171074579941	-2.10114018171e-10
-132.429129818	1.05351837659e-05	-8.79921920737e-07	0.0	-0.000259447208945	-2.13433445322e-10
-132.380532024	0.00108304451471	-7.34836222869e-07	0.0	0.000148453584018	-2.16803652941e-10
-132.33193423	-3.99783508316e-05	-5.92649159376e-07	0.0	6.37684005858e-06	-2.2022539084e-10
-132.283336435	4.58056372745e-05	-4.53605550561e-07	0.0	0.000281733883672	-2.23699419474e-10
-132.234738641	0.000657070638704	-3.1794669423e-07	0.0	-0.000366046839762	-2.27226510086e-10
-132.186140847	0.000618682673038	-1.85908803515e-07	0.0	-3.86037316271e-05	-2.30807444853e-10
-132.137543052	0.000315564557083	-5.77219577904e-08	0.0	0.000427151150288	-2.34443017037e-10
-132.088945258	0.00127535328768	6.63899217208e-08	0.0	-0.000106861794151	-2.3813403113e-10
-132.040347463	0.000394280216698	1.86212288721e-07	0.0	3.77203362937e-05	-2.4188130301e-10
-131.991749669	0.00111074193155	3.01540374332e-07	0.0	0.000234357040016	-2.45685660095e-10
-131.943151875	0.00221802425575	4.12179257865e-07	0.0	0.000419404190972	-2.49547941496e-10
-131.89455408	0.00242911117863	5.17946485506e-07	0.0	0.000315711118813	-2.53468998179e-10
-131.845956286	0.00123516138265	6.18674227988e-07	0.0	1.48291369183e-05	-2.57449693122e-10
-131.797358491	0.000195075404647	7.14209290437e-07	0.0	8.31626931292e-05	-2.61490901477e-10
-131.748760697	0.00376876360157	8.04414387279e-07	0.0	0.000426963220889	-2.65593510738e-10
-131.700162903	0.00188732389067	8.89171071434e-07	0.0	0.00018703087819	-2.69758420903e-10
-131.651565108	0.00287363048773	9.68379955473e-07	0.0	0.000239099600458	-2.73986544645e-10
-131.602967314	0.00119476585848	1.04196239767e-06	0.0	7.38930436548e-05	-2.7827880748e-10
-131.554369519	-0.000425648351324	1.10986152569e-06	0.0	0.000579230298443	-2.82636147943e-10
-131.505771725	0.000745537371005	1.17204325609e-06	0.0	0.000399444716587	-2.87059517762e-10
-131.457173931	0.000836306721631	1.22849821499e-06	0.0	0.000518595675941	-2.91549882031e-10
-131.408576136	0.00114900393878	1.27924067481e-06	0.0	0.000315436373235	-2.96108219398e-10
-131.359978342	0.000763954952639	1.32431081098e-06	0.0	0.000361418462255	-3.00735522237e-10
-131.311380547	0.000159482449445	1.36377472389e-06	0.0	0.000410486556653	-3.0543279684e-10
-131.262782753	0.00298708676809	1.39772477967e-06	0.0	0.000527962553138	-3.10201063599e-10
-131.214184959	0.00166337946558	1.42627814555e-06	0.0	2.0661581503e-05	-3.15041357195e-10
-131.165587164	0.00177094941274	1.4495784257e-06	0.0	4.76294033427e-05	-3.19954726791e-10
-131.11698937	0.00146561851448	1.46779406025e-06	0.0	0.000235416036322	-3.24942236224e-10
-131.068391575	0.000655743734961	1.48111836944e-06	0.0	0.000509530576741	-3.30004964202e-10
-131.019793781	0.000916955138879	1.4897677962e-06	0.0	0.000362451808611	-3.35144004503e-10
-130.971195987	-0.000554099995787	1.4939807661e-06	0.0	0.000372894117899	-3.40360466173e-10
-130.922598192	0.00200645319372	1.49401647602e-06	0.0	0.000594869459875	-3.45655473732e-10
-130.874000398	0.00129169006244	1.49015239877e-06	0.0	0.000438842432852	-3.51030167382e-10
-130.825402603	0.000676505194025	1.48268185219e-06	0.0	0.000567435668042	-3.56485703211e-10
-130.776804809	-0.000371361903032	1.47191343011e-06	0.0	0.000364189068919	-3.62023253408e-10
-130.728207015	0.000140540269904	1.45816804766e-06	0.0	0.000361947593917	-3.67644006476e-10
-130.67960922	-2.9049242822e-05	1.44177509291e-06	0.0	0.000317932896022	-3.73349167447e-10
-130.631011426	-0.000252196741813	1.42306911538e-06	0.0	0.000409602718936	-3.79139958105e-10
-130.582413631	0.00271958103719	1.40238972302e-06	0.0	0.000228151761617	-3.85017617206e-10
-130.533815837	-0.00194858943815	1.38007594032e-06	0.0	-0.000123737660472	-3.90983400702e-10
-130.485218043	0.00015153700041	1.35646426067e-06	0.0	-0.000319265730324	-3.97038581971e-10
-130.436620248	0.0015113586555	1.33188445566e-06	0.0	2.50650510438e-05	-4.03184452046e-10
-130.388022454	0.00231466888249	1.30665774379e-06	0.0	0.000204107777728	-4.09422319852e-10
-130.339424659	0.00410891035515	1.28109290019e-06	0.0	0.000401515654815	-4.15753512435e-10
-130.290826865	0.00142286799791	1.25548261754e-06	0.0	0.000286023953277	-4.22179375211e-10
-130.242229071	0.000246623355787	1.23010160581e-06	0.0	5.01678609202e-05	-4.28701272201e-10
-130.193631276	0.00242124577461	1.2052033479e-06	0.0	0.000505189304575	-4.3532058628e-10
-130.145033482	0.000403085674266	1.18101799714e-06	0.0	0.000344614623571	-4.42038719425e-10
-130.096435687	0.00218893815362	1.15774942253e-06	0.0	0.000598038082078	-4.48857092967e-10
-130.047837893	0.00211258786495	1.13557322205e-06	0.0	0.000237297294655	-4.55777147843e-10
-129.999240099	0.00383355004105	1.11463446168e-06	0.0	-6.50203984775e-05	-4.62800344858e-10
-129.950642304	0.00240547202675	1.0950472845e-06	0.0	0.000279572566337	-4.69928164946e-10
-129.90204451	0.000966530706095	1.07689361759e-06	0.0	0.000456211906908	-4.77162109429e-10
-129.853446715	0.00100336559436	1.0602215399e-06	0.0	0.000304227989162	-4.84503700291e-10
-129.804848921	0.00125802824214	1.04504499075e-06	0.0	0.000432366142805	-4.91954480447e-10
-129.756251127	0.000944260544036	1.03134478845e-06	0.0	0.000383842090455	-4.99516014014e-10
-129.707653332	0.000840098327353	1.01906760375e-06	0.0	0.000605202257141	-5.07189886596e-10
-129.659055538	0.000144656118316	1.00812835691e-06	0.0	0.000362635184825	-5.14977705558e-10
-129.610457743	-7.20008186391e-05	9.98410067946e-07	0.0	0.000229425103166	-5.22881100314e-10
-129.561859949	0.001029909821	9.89765469248e-07	0.0	0.000368647311603	-5.30901722617e-10
-129.513262155	0.00214006942725	9.82020426034e-07	0.0	0.00049072115861	-5.39041246846e-10
-129.46466436	0.000567679054363	9.74974705352e-07	0.0	0.000382053168051	-5.47301370306e-10
-129.416066566	0.00113947111616	9.6840512534e-07	0.0	0.000574123758625	-5.55683813526e-10
-129.367468772	0.00155795590758	9.62068328428e-07	0.0	0.000268206106376	-5.64190320559e-10
-129.318870977	0.00161231783666	9.55704969236e-07	0.0	0.000294997448519	-5.72822659293e-10
-129.270273183	0.000335328753661	9.49041227825e-07	0.0	0.000104210811467	-5.81582621755e-10
-129.221675388	0.000255181437753	9.41794152817e-07	0.0	0.000216833956346	-5.90472024434e-10
-129.173077594	-0.000304867355177	9.33675379934e-07	0.0	0.000418099623273	-5.99492708589e-10
-129.1244798	0.000326698838665	9.24393981256e-07	0.0	0.000402753176653	-6.08646540579e-10
-129.075882005	0.000760687481187	9.13661722826e-07	0.0	0.000682021309608	-6.17935412183e-10
-129.027284211	0.00144406309781	9.01196013777e-07	0.0	0.000287378640558	-6.27361240934e-10
-128.978686416	0.00127326335488	8.86724423765e-07	0.0	0.00036823736978	-6.36925970451e-10
-128.930088622	0.00354931328211	8.69988432689e-07	0.0	0.000270791330475	-6.46631570776e-10
-128.881490828	0.00206342336713	8.50747392142e-07	0.0	0.000782590140924	-6.56480038717e-10
-128.832893033	0.00196706102842	8.28782451767e-07	0.0	0.000659438955634	-6.66473398194e-10
-128.784295239	0.00249156373854	8.038986633e-07	0.0	0.000187246392413	-6.76613700592e-10
-128.735697444	0.00270964239366	7.75929026572e-07	0.0	0.000261404228563	-6.8690302511e-10
-128.68709965	0.00148588649801	7.44737655393e-07	0.0	0.000412242104944	-6.97343479125e-10
-128.638501856	0.000773863439646	7.10222830882e-07	0.0	0.000623137795464	-7.07937198555e-10
-128.589904061	0.0037245006876	6.723170928e-07	0.0	0.000601121959588	-7.18686348223e-10
-128.541306267	0.00140408953883	6.30989747497e-07	0.0	0.000477712304193	-7.29593122236e-10
-128.492708472	0.000286469794192	5.86250275604e-07	0.0	0.000644649481184	-7.40659744353e-10
-128.444110678	-0.000213340973613	5.38147344183e-07	0.0	0.000799800297047	-7.51888468376e-10
-128.395512884	-0.000261601925162	4.86769928802e-07	0.0	0.000631049376997	-7.63281578527e-10
-128.346915089	-0.000230914223487	4.32245996059e-07	0.0	0.00064364810875	-7.74841389848e-10
-128.298317295	-0.001299093017	3.74744370167e-07	0.0	0.000848441087292	-7.86570248587e-10
-128.2497195	0.000173669904946	3.14473166596e-07	0.0	0.000780658284704	-7.98470532605e-10
-128.201121706	0.00171364269669	2.51678865298e-07	0.0	0.000651394676866	-8.1054465178e-10
-128.152523912	0.0010906904311	1.86643150381e-07	0.0	0.000753519760073	-8.22795048413e-10
-128.103926117	0.000323580246615	1.19683195143e-07	0.0	0.000773439947854	-8.35224197648e-10
-128.055328323	-3.77598235435e-05	5.11485026595e-08	0.0	0.000702894460856	-8.47834607889e-10
-128.006730528	0.00112715349043	-1.85829075498e-08	0.0	0.00086789056867	-8.60628821227e-10
-127.958132734	0.00220147417457	-8.91061439822e-08	0.0	0.000781937327879	-8.73609413868e-10
-127.90953494	0.000350321394474	-1.59992499721e-07	0.0	0.000822900453955	-8.86778996568e-10
-127.860937145	-0.0010793040904	-2.30793863682e-07	0.0	0.000702051613861	-9.00140215077e-10
-127.812339351	-0.00123306767924	-3.01046180271e-07	0.0	0.00102313156077	-9.13695750581e-10
-127.763741556	-0.00102355354098	-3.7027247712e-07	0.0	0.000989110599164	-9.27448320156e-10
-127.715143762	-0.000421762008208	-4.37987551907e-07	0.0	0.000803042282589	-9.41400677223e-10
-127.666545968	-0.000205964062869	-5.03701369291e-07	0.0	0.000760334174929	-9.5555561201e-10
-127.617948173	0.000151703532311	-5.66923505294e-07	0.0	0.000659662208107	-9.6991595202e-10
-127.569350379	0.000986548026736	-6.2716655005e-07	0.0	0.000569499213703	-9.84484562504e-10
-127.520752584	0.0015714760416	-6.83951017141e-07	0.0	0.000604597052935	-9.99264346942e-10
-127.47215479	0.00264354931768	-7.36807319984e-07	0.0	0.000831701343804	-1.01425824752e-09
-127.423556996	0.000332170338091	-7.85281726265e-07	0.0	0.00061811972215	-1.02946924564e-09
-127.374959201	-0.000293670375496	-8.28937457307e-07	0.0	0.00086151717828	-1.04490036238e-09
-127.326361407	8.03631229896e-05	-8.67359925282e-07	0.0	0.000938672784704	-1.06055465904e-09
-127.277763612	6.95368710432e-05	-9.00158051966e-07	0.0	0.000911663595315	-1.07643523762e-09
-127.229165818	0.00127883077503	-9.2696818048e-07	0.0	0.000632482772784	-1.09254524134e-09
-127.180568024	0.0023172598424	-9.4745628259e-07	0.0	0.000620918107329	-1.10888785515e-09
-127.131970229	-0.000563626030461	-9.6131884993e-07	0.0	0.000759441885651	-1.12546630631e-09
-127.083372435	-0.000844948670386	-9.68286501637e-07	0.0	0.000855693276173	-1.14228386483e-09
