Optical Delay/ps	Raw_Data/a.u.	Processed/a.u.	Baseline/a.u.	Reference/a.u.	Filter/a.u.
-84.9311625774	-0.000744404528193	-9.87788549542e-05	0.0	0.00182965523154	-2.06844632177e-10
-84.9042026264	-0.000412990734038	-0.000100208044369	0.0	0.00120359739914	-2.10114018171e-10
-84.8772426753	-0.000800171437068	-0.000101651130776	0.0	0.00117363262491	-2.13433445322e-10
-84.8502827243	0.00161011303071	-0.000103107316444	0.0	0.0010673315494	-2.16803652941e-10
-84.8233227732	0.00153317543301	-0.00010457465147	0.0	0.00137513084709	-2.2022539084e-10
-84.7963628222	0.000376003854711	-0.000106050042551	0.0	0.00100387966204	-2.23699419474e-10
-84.7694028711	0.000886398447383	-0.000107529279334	0.0	0.00122205113396	-2.27226510086e-10
-84.7424429201	-0.00129712620313	-0.000109007085597	0.0	0.00100516270463	-2.30807444853e-10
-84.715482969	0.000827789730172	-0.000110477174597	0.0	0.00105944998492	-2.34443017037e-10
-84.688523018	-1.09805076965e-06	-0.000111932332442	0.0	0.00111881905147	-2.3813403113e-10
-84.6615630669	0.00150553115005	-0.000113364506353	0.0	0.00136982929325	-2.4188130301e-10
-84.6346031159	0.00161421665519	-0.000114764915778	0.0	0.000937803213161	-2.45685660095e-10
-84.6076431648	0.00217217969664	-0.000116124167119	0.0	0.000845193604346	-2.49547941496e-10
-84.5806832138	-0.000120024403022	-0.000117432377602	0.0	0.00102801796756	-2.53468998179e-10
-84.5537232627	-0.000248855615076	-0.000118679313521	0.0	0.00142013570409	-2.57449693122e-10
-84.5267633117	0.000269920042969	-0.000119854524584	0.0	0.00134637686158	-2.61490901477e-10
-84.4998033606	-0.000256876093461	-0.00012094748489	0.0	0.00115647823802	-2.65593510738e-10
-84.4728434096	0.00105176477955	-0.000121947739161	0.0	0.00107217462411	-2.69758420903e-10
-84.4458834585	0.000770114056589	-0.000122845038429	0.0	0.00112953450883	-2.73986544645e-10
-84.4189235075	0.00267644970966	-0.000123629474206	0.0	0.00139652022994	-2.7827880748e-10
-84.3919635564	0.000903439250219	-0.000124291610691	0.0	0.000822370901999	-2.82636147943e-10
-84.3650036054	0.000378410597095	-0.000124822603624	0.0	0.000713874165529	-2.87059517762e-10
-84.3380436543	-0.000609908352478	-0.000125214313193	0.0	0.000926525175261	-2.91549882031e-10
-84.3110837033	0.000949285547116	-0.000125459399473	0.0	0.000889619163749	-2.96108219398e-10
-84.2841237522	0.00237922327876	-0.000125551414192	0.0	0.000910773729127	-3.00735522237e-10
-84.2571638012	0.00199707286497	-0.000125484866591	0.0	0.000664492514187	-3.0543279684e-10
-84.2302038501	0.00231549335196	-0.000125255284017	0.0	0.00111750996901	-3.10201063599e-10
-84.2032438991	-0.000342853451632	-0.000124859253452	0.0	0.000790187150788	-3.15041357195e-10
-84.176283948	-0.000231068044137	-0.00012429444431	0.0	0.00104122235278	-3.19954726791e-10
-84.149323997	-0.00133154631958	-0.000123559618194	0.0	0.000909306327448	-3.24942236224e-10
-84.1223640459	0.000261865497185	-0.000122654625932	0.0	0.000882665746956	-3.30004964202e-10
-84.0954040949	0.00145172946304	-0.000121580384991	0.0	0.00103293000205	-3.35144004503e-10
-84.0684441438	0.000910548694626	-0.00012033884206	0.0	0.000644007491409	-3.40360466173e-10
-84.0414841928	0.000992613714403	-0.000118932927274	0.0	0.000541723769457	-3.45655473732e-10
-84.0145242417	0.00252971580461	-0.00011736649149	0.0	0.000813168220139	-3.51030167382e-10
-83.9875642907	0.000590295093498	-0.000115644237375	0.0	0.000981791757883	-3.56485703211e-10
-83.9606043396	0.00102327219755	-0.000113771639271	0.0	0.00087903076047	-3.62023253408e-10
-83.9336443886	0.00377227944936	-0.000111754857167	0.0	0.000451961203141	-3.67644006476e-10
-83.9066844375	0.00140807378173	-0.000109600641666	0.0	0.000391356603767	-3.73349167447e-10
-83.8797244865	-0.000217794768768	-0.000107316241837	0.0	0.000275055048531	-3.79139958105e-10
-83.8527645354	0.00227841756216	-0.000104909306387	0.0	0.000227907543243	-3.85017617206e-10
-83.8258045844	0.00141983024084	-0.000102387789503	0.0	0.000381072180335	-3.90983400702e-10
-83.7988446333	0.00197688080617	-9.97598515072e-05	0.0	0.00048650176035	-3.97038581971e-10
-83.7718846823	0.000473471219347	-9.70337707885e-05	0.0	0.000667877003013	-4.03184452046e-10
-83.7449247312	0.00015470855885	-9.42178544958e-05	0.0	0.00062394902145	-4.09422319852e-10
-83.7179647802	0.000445907871894	-9.13203637918e-05	0.0	0.000476947107266	-4.15753512435e-10
-83.6910048291	0.000858127371876	-8.83494393453e-05	0.0	0.000365456676805	-4.22179375211e-10
-83.6640448781	0.000911744784677	-8.53130384887e-05	0.0	-3.33571427798e-05	-4.28701272201e-10
-83.637084927	-0.00100818327248	-8.22188819303e-05	0.0	0.000161435178875	-4.3532058628e-10
-83.610124976	0.00199207961773	-7.90744077629e-05	0.0	3.07323449479e-05	-4.42038719425e-10
-83.583165025	0.000768320265727	-7.58867387295e-05	0.0	0.000469035683478	-4.48857092967e-10
-83.5562050739	-0.00144406657419	-7.26626627078e-05	0.0	0.000547269984346	-4.55777147843e-10
