Optical Delay/ps	Raw_Data/a.u.	Processed/a.u.	Baseline/a.u.	Reference/a.u.	Filter/a.u.
-84.9311625774	0.000726994290985	3.26202997068e-05	0.0	0.00182965523154	-2.06844632177e-10
-84.9042026264	0.000429949858271	3.14585181625e-05	0.0	0.00120359739914	-2.10114018171e-10
-84.8772426753	0.00212244776286	3.02926023525e-05	0.0	0.00117363262491	-2.13433445322e-10
-84.8502827243	0.000531569086514	2.91417264591e-05	0.0	0.0010673315494	-2.16803652941e-10
-84.8233227732	0.00162103458852	2.80253730713e-05	0.0	0.00137513084709	-2.2022539084e-10
-84.7963628222	0.00123142488981	2.69630545367e-05	0.0	0.00100387966204	-2.23699419474e-10
-84.7694028711	0.0022652610636	2.59740398162e-05	0.0	0.00122205113396	-2.27226510086e-10
-84.7424429201	0.0023698598427	2.50770745418e-05	0.0	0.00100516270463	-2.30807444853e-10
-84.715482969	0.000772666672016	2.42901199895e-05	0.0	0.00105944998492	-2.34443017037e-10
-84.688523018	0.0021670937207	2.36300977961e-05	0.0	0.00111881905147	-2.3813403113e-10
-84.6615630669	0.000986368861164	2.3112646828e-05	0.0	0.00136982929325	-2.4188130301e-10
-84.6346031159	0.00212566674169	2.27519022445e-05	0.0	0.000937803213161	-2.45685660095e-10
-84.6076431648	0.00181142173095	2.25602921667e-05	0.0	0.000845193604346	-2.49547941496e-10
-84.5806832138	-0.000544288899739	2.25483633995e-05	0.0	0.00102801796756	-2.53468998179e-10
-84.5537232627	-0.0013254580103	2.27246356898e-05	0.0	0.00142013570409	-2.57449693122e-10
-84.5267633117	7.55197447852e-05	2.30954840724e-05	0.0	0.00134637686158	-2.61490901477e-10
-84.4998033606	0.00095259420948	2.3665054228e-05	0.0	0.00115647823802	-2.65593510738e-10
-84.4728434096	0.00159547736088	2.44352097795e-05	0.0	0.00107217462411	-2.69758420903e-10
-84.4458834585	0.000123333433959	2.54055133748e-05	0.0	0.00112953450883	-2.73986544645e-10
-84.4189235075	0.0010717956612	2.65732443679e-05	0.0	0.00139652022994	-2.7827880748e-10
-84.3919635564	0.00243408719926	2.79334443012e-05	0.0	0.000822370901999	-2.82636147943e-10
-84.3650036054	0.00344085532451	2.94790055704e-05	0.0	0.000713874165529	-2.87059517762e-10
-84.3380436543	-0.000361718231016	3.1200781983e-05	0.0	0.000926525175261	-2.91549882031e-10
-84.3110837033	-0.000485621434082	3.3087728224e-05	0.0	0.000889619163749	-2.96108219398e-10
-84.2841237522	0.00224624330623	3.5127071449e-05	0.0	0.000910773729127	-3.00735522237e-10
-84.2571638012	0.00121242395378	3.73045044759e-05	0.0	0.000664492514187	-3.0543279684e-10
-84.2302038501	-0.000365907332238	3.96044010407e-05	0.0	0.00111750996901	-3.10201063599e-10
-84.2032438991	-0.00032003657083	4.20100449011e-05	0.0	0.000790187150788	-3.15041357195e-10
-84.176283948	0.000125207724852	4.45038771526e-05	0.0	0.00104122235278	-3.19954726791e-10
-84.149323997	0.000574761174991	4.70677473929e-05	0.0	0.000909306327448	-3.24942236224e-10
-84.1223640459	0.000808899154328	4.96831704435e-05	0.0	0.000882665746956	-3.30004964202e-10
-84.0954040949	0.00133275993718	5.23315905902e-05	0.0	0.00103293000205	-3.35144004503e-10
-84.0684441438	0.000777606932388	5.49946372926e-05	0.0	0.000644007491409	-3.40360466173e-10
-84.0414841928	-0.000329763541238	5.76543757533e-05	0.0	0.000541723769457	-3.45655473732e-10
-84.0145242417	-0.0013061016996	6.02935446508e-05	0.0	0.000813168220139	-3.51030167382e-10
-83.9875642907	0.00179839503216	6.28957753921e-05	0.0	0.000981791757883	-3.56485703211e-10
-83.9606043396	0.00297805409326	6.54457997578e-05	0.0	0.00087903076047	-3.62023253408e-10
-83.9336443886	-0.000123258571754	6.79296338874e-05	0.0	0.000451961203141	-3.67644006476e-10
-83.9066844375	0.000286945849096	7.03347395197e-05	0.0	0.000391356603767	-3.73349167447e-10
