Optical Delay/ps	Raw_Data/a.u.	Processed/a.u.	Baseline/a.u.	Reference/a.u.	Filter/a.u.
-84.9311625774	0.00216922039041	-0.000133986988155	0.0	0.00182965523154	-2.06844632177e-10
-84.9042026264	8.17624895184e-05	-0.000133759983261	0.0	0.00120359739914	-2.10114018171e-10
-84.8772426753	0.000434342334205	-0.000133535657144	0.0	0.00117363262491	-2.13433445322e-10
-84.8502827243	-7.98679833026e-05	-0.000133308736035	0.0	0.0010673315494	-2.16803652941e-10
-84.8233227732	0.00115547765569	-0.000133073877272	0.0	0.00137513084709	-2.2022539084e-10
-84.7963628222	0.000458016815485	-0.000132825741299	0.0	0.00100387966204	-2.23699419474e-10
-84.7694028711	0.00322304167103	-0.000132559059433	0.0	0.00122205113396	-2.27226510086e-10
-84.7424429201	4.93568782428e-05	-0.000132268704831	0.0	0.00100516270463	-2.30807444853e-10
-84.715482969	0.00196923816547	-0.00013194974872	0.0	0.00105944998492	-2.34443017037e-10
-84.688523018	0.000759515358673	-0.000131597516126	0.0	0.00111881905147	-2.3813403113e-10
-84.6615630669	0.000569670554128	-0.000131207639307	0.0	0.00136982929325	-2.4188130301e-10
-84.6346031159	0.00114516906291	-0.000130776099216	0.0	0.000937803213161	-2.45685660095e-10
-84.6076431648	0.000127874840289	-0.000130299262612	0.0	0.000845193604346	-2.49547941496e-10
-84.5806832138	0.00038157000417	-0.000129773911821	0.0	0.00102801796756	-2.53468998179e-10
-84.5537232627	0.000158492307722	-0.00012919727167	0.0	0.00142013570409	-2.57449693122e-10
-84.5267633117	-0.000805550693714	-0.00012856702869	0.0	0.00134637686158	-2.61490901477e-10
-84.4998033606	-0.000215368585213	-0.000127881341863	0.0	0.00115647823802	-2.65593510738e-10
-84.4728434096	-0.00150788760039	-0.000127138849745	0.0	0.00107217462411	-2.69758420903e-10
-84.4458834585	-0.000205286141951	-0.000126338672025	0.0	0.00112953450883	-2.73986544645e-10
-84.4189235075	0.000941044904	-0.000125480405982	0.0	0.00139652022994	-2.7827880748e-10
-84.3919635564	0.00104490351977	-0.000124564116574	0.0	0.000822370901999	-2.82636147943e-10
-84.3650036054	5.15013714131e-05	-0.000123590322213	0.0	0.000713874165529	-2.87059517762e-10
-84.3380436543	0.00123885319087	-0.000122559981681	0.0	0.000926525175261	-2.91549882031e-10
-84.3110837033	0.000678200475438	-0.000121474472423	0.0	0.000889619163749	-2.96108219398e-10
-84.2841237522	0.00103084733529	-0.000120335568552	0.0	0.000910773729127	-3.00735522237e-10
