Optical Delay/ps	Raw_Data/a.u.	Processed/a.u.	Baseline/a.u.	Reference/a.u.	Filter/a.u.
-28.5884124687	-6.39862256964e-05	-0.156058612957	0.0	0.000801967229509	-2.06844632177e-10
-28.561442014	0.00189297740506	-0.201867278073	0.0	0.00127044275021	-2.10114018171e-10
-28.5344715592	0.000256027674092	-0.248631479511	0.0	0.000861724323026	-2.13433445322e-10
-28.5075011044	-0.000841203990972	-0.296329190451	0.0	0.000628330409384	-2.16803652941e-10
-28.4805306496	0.00148416324759	-0.344936608811	0.0	0.00101515251399	-2.2022539084e-10
-28.4535601948	0.000494675644617	-0.394427504323	0.0	0.00083317459786	-2.23699419474e-10
-28.42658974	-0.000693922258891	-0.444772567818	0.0	0.00131535253696	-2.27226510086e-10
-28.3996192852	0.000809486504171	-0.495938772514	0.0	0.000768895705245	-2.30807444853e-10
-28.3726488304	0.000642278803999	-0.547888757102	0.0	0.000947442452479	-2.34443017037e-10
-28.3456783756	-0.000247924830554	-0.600580240228	0.0	0.0010855427257	-2.3813403113e-10
-28.3187079208	-0.0011288245754	-0.653965475819	0.0	0.000965832364682	-2.4188130301e-10
-28.291737466	0.000391729514794	-0.707990758188	0.0	0.000943705267954	-2.45685660095e-10
-28.2647670112	-0.000407106305064	-0.762595985484	0.0	0.000513196432317	-2.49547941496e-10
-28.2377965564	0.00163491757449	-0.817714289408	0.0	0.00128745389652	-2.53468998179e-10
-28.2108261016	0.000688388542136	-0.873271738384	0.0	0.00114059144761	-2.57449693122e-10
-28.1838556468	-0.00126021261898	-0.929187120684	0.0	0.00112451551916	-2.61490901477e-10
-28.156885192	0.000225969696334	-0.985371813003	0.0	0.000765926434502	-2.65593510738e-10
-28.1299147372	6.282744335e-05	-1.04172973913	0.0	0.000881850772267	-2.69758420903e-10
-28.1029442824	0.000983088085015	-1.09815742231	0.0	0.000886760773863	-2.73986544645e-10
-28.0759738276	0.000930840981556	-1.15454413373	0.0	0.000931897102477	-2.7827880748e-10
-28.0490033728	-0.000602724873333	-1.21077213869	0.0	0.00135314826259	-2.82636147943e-10
-28.0220329181	-0.000119368924893	-1.2667170406	0.0	0.000911194998835	-2.87059517762e-10
-27.9950624633	-6.32629460108e-05	-1.32224822194	0.0	0.00103814496303	-2.91549882031e-10
-27.9680920085	-0.000269586916128	-1.37722938025	0.0	0.000881358868027	-2.96108219398e-10
-27.9411215537	-0.00225671143187	-1.43151915583	0.0	0.000777883234498	-3.00735522237e-10
-27.9141510989	-0.00177641160299	-1.48497184699	0.0	0.000636743279278	-3.0543279684e-10
-27.8871806441	0.00160660513641	-1.53743820738	0.0	0.000586985417807	-3.10201063599e-10
-27.8602101893	0.000724082076645	-1.58876631914	0.0	0.000979224756156	-3.15041357195e-10
-27.8332397345	0.00133253682703	-1.6388025344	0.0	0.000905584775807	-3.19954726791e-10
-27.8062692797	0.000730979496667	-1.68739247699	0.0	0.00103933058063	-3.24942236224e-10
-27.7792988249	0.000764208942871	-1.73438209535	0.0	0.000872239215482	-3.30004964202e-10
-27.7523283701	-0.000574840727208	-1.77961875686	0.0	0.000775742461558	-3.35144004503e-10
-27.7253579153	-0.00107329593337	-1.8229523733	0.0	0.00141885919041	-3.40360466173e-10
-27.6983874605	0.000662433046183	-1.86423654673	0.0	0.00096842360294	-3.45655473732e-10
-27.6714170057	8.70429971108e-05	-1.90332972451	0.0	0.00123860108713	-3.51030167382e-10
-27.6444465509	7.44691772688e-05	-1.9400963521	0.0	0.0012634373148	-3.56485703211e-10
-27.6174760961	4.85263758681e-05	-1.97440801223	0.0	0.000848430187913	-3.62023253408e-10
-27.5905056413	-0.00143455831027	-2.0061445387	0.0	0.000903761250998	-3.67644006476e-10
-27.5635351865	0.000929215055342	-2.03519509372	0.0	0.00102364150145	-3.73349167447e-10
-27.5365647317	0.00015736731703	-2.0614591974	0.0	0.000918258078884	-3.79139958105e-10
-27.5095942769	-0.00014032328892	-2.08484769893	0.0	0.000841956831332	-3.85017617206e-10
-27.4826238222	0.00126986954056	-2.10528367898	0.0	0.00111011820607	-3.90983400702e-10
-27.4556533674	0.000105254613613	-2.12270327392	0.0	0.0010683762533	-3.97038581971e-10
-27.4286829126	0.00076428091113	-2.1370564128	0.0	0.000939168884804	-4.03184452046e-10
-27.4017124578	0.00141385816176	-2.14830745915	0.0	0.00105754670601	-4.09422319852e-10
-27.374742003	0.000389340567454	-2.15643575027	0.0	0.000827335969973	-4.15753512435e-10
-27.3477715482	-0.000430649379825	-2.16143602798	0.0	0.000399521577629	-4.22179375211e-10
-27.3208010934	-0.000355482430128	-2.16331875552	0.0	0.000896965804648	-4.28701272201e-10
-27.2938306386	-0.000691776455306	-2.16211031662	0.0	0.000990111295819	-4.3532058628e-10
-27.2668601838	-0.000365058132887	-2.15785309376	0.0	0.000771722942413	-4.42038719425e-10
-27.239889729	0.0010561779886	-2.15060542389	0.0	0.00105466190962	-4.48857092967e-10
-27.2129192742	0.00174522521139	-2.14044143087	0.0	0.0010160315379	-4.55777147843e-10
-27.1859488194	0.000910645322469	-2.12745073541	0.0	0.00104671119039	-4.62800344858e-10
-27.1589783646	0.000454768960425	-2.11173804397	0.0	0.00109927029207	-4.69928164946e-10
-27.1320079098	0.00160315278361	-2.09342261969	0.0	0.00112273670446	-4.77162109429e-10
-27.105037455	0.00091097102495	-2.07263763906	0.0	0.000961946794529	-4.84503700291e-10
-27.0780670002	0.00103645963578	-2.04952943954	0.0	0.000892411804088	-4.91954480447e-10
-27.0510965454	0.000413221461035	-2.02425666386	0.0	0.000884536612837	-4.99516014014e-10
-27.0241260906	0.00145496803649	-1.996989308	0.0	0.00102592085219	-5.07189886596e-10
-26.9971556358	0.00148619315752	-1.96790768037	0.0	0.00121155331808	-5.14977705558e-10
-26.9701851811	-0.000137945946213	-1.93720128078	0.0	0.00122821160269	-5.22881100314e-10
-26.9432147263	0.000602039523758	-1.90506760811	0.0	0.00149257300406	-5.30901722617e-10
-26.9162442715	0.000762037787724	-1.87171090624	0.0	0.00134287327375	-5.39041246846e-10
-26.8892738167	0.000954807337006	-1.83734085841	0.0	0.00138032325988	-5.47301370306e-10
-26.8623033619	0.00039618920424	-1.80217124017	0.0	0.00127765275529	-5.55683813526e-10
-26.8353329071	-0.000471937837737	-1.76641854164	0.0	0.00107345976764	-5.64190320559e-10
-26.8083624523	-0.000381556297831	-1.73030056965	0.0	0.00100579378448	-5.72822659293e-10
