Optical Delay/ps	Raw_Data/a.u.	Processed/a.u.	Baseline/a.u.	Reference/a.u.	Filter/a.u.
-32.3718196637	0.00283841435415	0.143922182357	0.0	0.000695605351829	-2.06844632177e-10
-32.3232063663	-0.000855329867243	0.150321215595	0.0	0.000964469903186	-2.10114018171e-10
-32.2745930688	0.0026704514994	0.155861407583	0.0	0.00108673670741	-2.13433445322e-10
-32.2259797714	0.00151154628857	0.160530626772	0.0	0.000874783819135	-2.16803652941e-10
-32.177366474	0.00110380695564	0.164321893549	0.0	0.00094238428481	-2.2022539084e-10
-32.1287531765	-0.00148166984405	0.167233237436	0.0	0.00117384932088	-2.23699419474e-10
-32.0801398791	0.00244089603848	0.169267514161	0.0	0.00106033037706	-2.27226510086e-10
-32.0315265817	0.000738186422296	0.170432185353	0.0	0.00103685001643	-2.30807444853e-10
-31.9829132842	0.00142604419314	0.170739064143	0.0	0.00107801153314	-2.34443017037e-10
-31.9342999868	-0.000118878657796	0.170204029969	0.0	0.00116737434023	-2.3813403113e-10
-31.8856866893	0.00104240368667	0.168846716671	0.0	0.000649018610916	-2.4188130301e-10
-31.8370733919	0.00184791808874	0.166690177814	0.0	0.000973607955346	-2.45685660095e-10
-31.7884600945	-0.00106896266038	0.163760533563	0.0	0.000754955256868	-2.49547941496e-10
-31.739846797	0.000546863996835	0.16008660371	0.0	0.00117215848007	-2.53468998179e-10
-31.6912334996	-0.000923614565687	0.155699531264	0.0	0.00114404438431	-2.57449693122e-10
-31.6426202022	-0.000612147874086	0.150632401339	0.0	0.00104043636838	-2.61490901477e-10
-31.5940069047	-0.00220128876813	0.144919859945	0.0	0.000676379433167	-2.65593510738e-10
-31.5453936073	-0.00298323031756	0.138597737136	0.0	0.00110111250227	-2.69758420903e-10
-31.4967803098	-0.00141103294598	0.131702679039	0.0	0.00147098363145	-2.73986544645e-10
-31.4481670124	-0.0013471848928	0.124271792951	0.0	0.00108917765473	-2.7827880748e-10
-31.399553715	-0.00115781632413	0.116342309518	0.0	0.00153475570699	-2.82636147943e-10
-31.3509404175	-0.00341293196613	0.107951265695	0.0	0.00111835565984	-2.87059517762e-10
-31.3023271201	-0.00219086392524	0.0991352120259	0.0	0.00106970074347	-2.91549882031e-10
-31.2537138226	-0.00413831558182	0.0899299470867	0.0	0.0011807256528	-2.96108219398e-10
-31.2051005252	-0.00151469008139	0.0803702819562	0.0	0.0012447983587	-3.00735522237e-10
-31.1564872278	-0.00329506962477	0.0704898367777	0.0	0.000607726457365	-3.0543279684e-10
-31.1078739303	-0.00554610781254	0.0603208712693	0.0	0.00065796068839	-3.10201063599e-10
-31.0592606329	0.000911514080153	0.0498941504329	0.0	0.000877361380591	-3.15041357195e-10
-31.0106473355	0.00147388803546	0.0392388463367	0.0	0.000700251772688	-3.19954726791e-10
-30.962034038	0.00345858235489	0.0283824761813	0.0	0.000893450277946	-3.24942236224e-10
-30.9134207406	0.00676701430336	0.0173508766641	0.0	0.00120262228308	-3.30004964202e-10
-30.8648074431	0.00771427613989	0.00616821381043	0.0	0.000824516699323	-3.35144004503e-10
-30.8161941457	0.00834376311502	-0.00514297274337	0.0	0.000785509804535	-3.40360466173e-10
-30.7675808483	0.00932614433167	-0.0165616925929	0.0	0.000946070633867	-3.45655473732e-10
-30.7189675508	0.00562468626447	-0.0280683966554	0.0	0.000336473051497	-3.51030167382e-10
-30.6703542534	0.00394078948468	-0.0396448408154	0.0	0.00020949424785	-3.56485703211e-10
-30.6217409559	0.00440904370537	-0.051273923941	0.0	0.000786537878414	-3.62023253408e-10
-30.5731276585	0.00299852447629	-0.0629395035004	0.0	0.00120178160634	-3.67644006476e-10
-30.5245143611	-0.00135131433947	-0.0746261920308	0.0	0.000820702747934	-3.73349167447e-10
-30.4759010636	0.000744254710894	-0.0863191383163	0.0	0.00101847719963	-3.79139958105e-10
-30.4272877662	-0.00142439012538	-0.0980037969878	0.0	0.00103563197565	-3.85017617206e-10
-30.3786744688	0.000160161465603	-0.109665690725	0.0	0.0008510280551	-3.90983400702e-10
-30.3300611713	0.000961287913801	-0.121290169019	0.0	0.00131845478228	-3.97038581971e-10
-30.2814478739	-0.000525913464879	-0.132862167849	0.0	0.0014301928743	-4.03184452046e-10
-30.2328345764	-0.000308544116415	-0.144365974316	0.0	0.00110472874014	-4.09422319852e-10
-30.184221279	0.000755448038356	-0.155785000375	0.0	0.00120193106804	-4.15753512435e-10
-30.1356079816	0.00225828656146	-0.16710156975	0.0	0.00087233598219	-4.22179375211e-10
-30.0869946841	0.00243987619416	-0.178296721744	0.0	0.00101122825808	-4.28701272201e-10
-30.0383813867	0.000737847727759	-0.189350035667	0.0	0.000682355139753	-4.3532058628e-10
-29.9897680893	0.00145282239749	-0.200239479277	0.0	0.000932062206134	-4.42038719425e-10
-29.9411547918	0.00235399830054	-0.210941284203	0.0	0.00110450033359	-4.48857092967e-10
-29.8925414944	0.00230095593622	-0.22142985127	0.0	0.000799989846219	-4.55777147843e-10
-29.8439281969	-0.000485739713667	-0.23167768795	0.0	0.000809081834736	-4.62800344858e-10
-29.7953148995	0.000388028976647	-0.241655379996	0.0	0.00124180139205	-4.69928164946e-10
-29.7467016021	0.00190740544115	-0.2513315988	0.0	0.000964361463171	-4.77162109429e-10
-29.6980883046	0.0012263334266	-0.260673145533	0.0	0.00103350456882	-4.84503700291e-10
-29.6494750072	0.000936475482815	-0.269645032764	0.0	0.00135178226799	-4.91954480447e-10
-29.6008617097	0.0015671636037	-0.278210603704	0.0	0.00135343018866	-4.99516014014e-10
